,13_1,13_2,13_3,13_4,13_5,13_6,13_7,13_8,13_9,13_10,13_11,13_12,13_13
5-7C-rep2,1.931401070416165e-06,1.0718773510988068e-06,3.742910259622526e-07,1.4577502172054493e-06,2.9347330218058395e-06,7.757600398589493e-07,0.06501374201078783,5.890621957042289e-06,0.003266031623918787,0.1381412248962031,4.6363754491505395e-07,7.4477258601643e-07,0.7935633566242759
5-8A-rep1,0.24252989622240878,0.7574558580472176,3.0330882703061936e-07,1.1812960445618762e-06,2.3781773239247376e-06,6.28641488643583e-07,7.933027797867826e-07,4.773498460664391e-06,4.459991450486744e-07,1.1933723897426753e-06,3.757112785539327e-07,6.03530632048833e-07,1.5688920036162995e-06
5-8A-rep2,0.2109203105965863,0.789056167463509,5.008105456762174e-07,1.950505438545866e-06,3.92674454934119e-06,1.037985903821124e-06,1.3098675759653094e-06,7.88179622820071e-06,7.364146879259947e-07,1.9704453825263284e-06,6.203583729210405e-07,9.965239328104868e-07,2.5904872869354834e-06
5-8B-rep1,0.03704196462940034,0.3078461211389283,6.144664130089466e-07,2.3931606287551783e-06,0.00016726874540192994,0.2653647376360513,1.6071339508902623e-06,9.67052131434365e-06,9.035394635430443e-07,2.4176258201515185e-06,7.611448829899513e-07,1.2226788987536824e-06,0.38956031757884574
5-8C-rep1,0.08474907858438545,0.30589583813051263,6.657286530836753e-07,2.5928115325171885e-06,0.09979915495411852,0.26110244285763057,1.7412100935053744e-06,0.08493212402237069,9.789178014253799e-07,0.04277144865627115,8.246438650293717e-07,1.3246816411579342e-06,0.1207417848011243
5-9A-rep1,1.4968260984457346e-06,0.8799285097513763,2.9007365930143715e-07,1.1297490736390101e-06,2.274403305608073e-06,6.012101223191182e-07,7.586862621822861e-07,0.12006093452041662,4.2653755024584603e-07,1.1412984560683847e-06,3.593167613284092e-07,5.771950017176416e-07,1.5004319161862086e-06
5-9A-rep2,2.4929948528549333e-06,0.9824123752443183,4.831236844000654e-07,1.881620469154178e-06,3.788065788059702e-06,1.0013279044119926e-06,1.2636076752778224e-06,0.016292775569449632,0.0012779788095081018,1.9008562046748117e-06,5.984495042319065e-07,9.613302239116737e-07,2.4990004169459583e-06
5-9B-rep1,1.1214629963189232e-06,0.8729791569984142,2.1733110843749611e-07,8.464388632235386e-07,1.7040450781780401e-06,4.504430447153298e-07,5.684284699047133e-07,0.12701293436170052,3.1957358282163966e-07,8.550919759921686e-07,2.692099317384918e-07,4.3245026042685577e-07,1.1241645734571163e-06
5-9B-rep2,1.8902505521851323e-06,0.9381449511999939,3.6631636449835846e-07,1.426691325394605e-06,2.8722054678105354e-06,7.592316614956485e-07,9.580986913005326e-07,0.06184171861349158,5.386483043802526e-07,1.4412763373323254e-06,4.53759262492591e-07,7.289044277409255e-07,1.89480411988554e-06
5-9C-rep1,1.6860594807592804e-06,0.9772207641384547,3.2674566797811383e-07,1.2725754437779962e-06,2.5619404020765495e-06,6.772169644270439e-07,8.546017246776646e-07,5.142349328873402e-06,0.008163775382022022,1.2855849348352285e-06,4.047426970057253e-07,6.501657780442424e-07,0.014600598497100754
5-9C-rep2,3.217259713604161e-06,0.9626325888196331,6.234807764357578e-07,2.4282688449076227e-06,4.8885746548774955e-06,1.2922336856344253e-06,0.012116932773359984,9.812390083423057e-06,0.011704133752817135,2.453092946281602e-06,7.723110532646303e-07,1.2406158790577604e-06,0.01351961642655238
